test_year,stage,label,rank,term,weight
2022,mature_factual,Aircraft-Aircraft structures,1,latch,2.325357992291647
2022,mature_factual,Aircraft-Aircraft structures,2,windshield,2.285760934875869
2022,mature_factual,Aircraft-Aircraft structures,3,canopy,2.2819318509962976
2022,mature_factual,Aircraft-Aircraft structures,4,hardware,1.7778534615880766
2022,mature_factual,Aircraft-Aircraft structures,5,bolt,1.773702926386189
2022,mature_factual,Aircraft-Aircraft structures,6,spar,1.7380110887109383
2022,mature_factual,Aircraft-Aircraft structures,7,door,1.706305818960289
2022,mature_factual,Aircraft-Aircraft structures,8,fasteners,1.5112959141576623
2022,mature_factual,Aircraft-Aircraft structures,9,fracture,1.4858473638245622
2022,mature_factual,Aircraft-Aircraft structures,10,uncommanded,1.4641434950758299
2022,mature_factual,Aircraft-Aircraft structures,11,edge,1.4574102630326156
2022,mature_factual,Aircraft-Aircraft structures,12,baggage door,1.428121174316577
2022,mature_factual,Aircraft-Aircraft structures,13,latching,1.4151862023279576
2022,mature_factual,Aircraft-Aircraft structures,14,stabilizer,1.3632472052008306
2022,mature_factual,Aircraft-Aircraft structures,15,spray,1.3513258889909499
2022,mature_factual,Aircraft-Aircraft systems,1,landing gear,2.967256395198362
2022,mature_factual,Aircraft-Aircraft systems,2,gear,2.804629041914403
2022,mature_factual,Aircraft-Aircraft systems,3,brakes,2.5372605654364895
2022,mature_factual,Aircraft-Aircraft systems,4,failed,2.2557581073322526
2022,mature_factual,Aircraft-Aircraft systems,5,electrical,2.1041840448148843
2022,mature_factual,Aircraft-Aircraft systems,6,gear retracted,2.0260807574899546
2022,mature_factual,Aircraft-Aircraft systems,7,brake,1.9178483425281978
2022,mature_factual,Aircraft-Aircraft systems,8,retracted,1.785945470233072
2022,mature_factual,Aircraft-Aircraft systems,9,extend,1.727172058762968
2022,mature_factual,Aircraft-Aircraft systems,10,checklist,1.7105696908102148
2022,mature_factual,Aircraft-Aircraft systems,11,landing,1.6973188516492366
2022,mature_factual,Aircraft-Aircraft systems,12,applied brakes,1.4771374008043625
2022,mature_factual,Aircraft-Aircraft systems,13,hydraulic,1.3542185318816633
2022,mature_factual,Aircraft-Aircraft systems,14,extended,1.266346793624201
2022,mature_factual,Aircraft-Aircraft systems,15,trim,1.2290260157036612
2022,mature_factual,Aircraft-Fluids/misc hardware,1,fuel,5.286731855731477
2022,mature_factual,Aircraft-Fluids/misc hardware,2,tank,4.104749926975758
2022,mature_factual,Aircraft-Fluids/misc hardware,3,fuel tank,2.942416545437125
2022,mature_factual,Aircraft-Fluids/misc hardware,4,tanks,2.9360168530271205
2022,mature_factual,Aircraft-Fluids/misc hardware,5,gallons,2.763677763113489
2022,mature_factual,Aircraft-Fluids/misc hardware,6,fuel tanks,2.745776309540507
2022,mature_factual,Aircraft-Fluids/misc hardware,7,forced,2.2096310218994115
2022,mature_factual,Aircraft-Fluids/misc hardware,8,forced landing,2.1767252846958103
2022,mature_factual,Aircraft-Fluids/misc hardware,9,lost power,2.1346277910029574
2022,mature_factual,Aircraft-Fluids/misc hardware,10,oil,1.8298190717838716
2022,mature_factual,Aircraft-Fluids/misc hardware,11,starvation,1.565162805070282
2022,mature_factual,Aircraft-Fluids/misc hardware,12,exhaustion,1.5625811167877448
2022,mature_factual,Aircraft-Fluids/misc hardware,13,engine lost,1.4884487148751948
2022,mature_factual,Aircraft-Fluids/misc hardware,14,power,1.4808737263143408
2022,mature_factual,Aircraft-Fluids/misc hardware,15,engine,1.4558849606328208
2022,mature_factual,Environmental issues-Conditions/weather/phenomena,1,wind,4.757712855189165
2022,mature_factual,Environmental issues-Conditions/weather/phenomena,2,conditions,3.4906574606360508
2022,mature_factual,Environmental issues-Conditions/weather/phenomena,3,crosswind,3.471889362746429
2022,mature_factual,Environmental issues-Conditions/weather/phenomena,4,encountered,3.3645318036697556
2022,mature_factual,Environmental issues-Conditions/weather/phenomena,5,weather,2.7080985277818215
2022,mature_factual,Environmental issues-Conditions/weather/phenomena,6,gust,2.6825919398922498
2022,mature_factual,Environmental issues-Conditions/weather/phenomena,7,tailwind,2.570947190139484
2022,mature_factual,Environmental issues-Conditions/weather/phenomena,8,knots,2.327011076743495
2022,mature_factual,Environmental issues-Conditions/weather/phenomena,9,icing,2.29260609099926
2022,mature_factual,Environmental issues-Conditions/weather/phenomena,10,gusting,2.1032243811842384
2022,mature_factual,Environmental issues-Conditions/weather/phenomena,11,time accident,2.045115240422165
2022,mature_factual,Environmental issues-Conditions/weather/phenomena,12,turbulence,2.0352618600427075
2022,mature_factual,Environmental issues-Conditions/weather/phenomena,13,airplane encountered,1.5965258396818134
2022,mature_factual,Environmental issues-Conditions/weather/phenomena,14,carburetor heat,1.58674068372818
2022,mature_factual,Environmental issues-Conditions/weather/phenomena,15,carburetor icing,1.5311693085393916
2022,mature_factual,Environmental issues-Operating environment,1,glider,1.5269474969511894
2022,mature_factual,Environmental issues-Operating environment,2,rv,1.446563059378213
2022,mature_factual,Environmental issues-Operating environment,3,field view,1.3822645324838305
2022,mature_factual,Environmental issues-Operating environment,4,view,1.3751305607816688
2022,mature_factual,Environmental issues-Operating environment,5,vehicles,1.335465012202518
2022,mature_factual,Environmental issues-Operating environment,6,rpic,1.1972888866733091
2022,mature_factual,Environmental issues-Operating environment,7,pilots reported,1.177476929499885
2022,mature_factual,Environmental issues-Operating environment,8,pages,1.118889500186216
2022,mature_factual,Environmental issues-Operating environment,9,respond,1.101923336715167
2022,mature_factual,Environmental issues-Operating environment,10,runway 32,1.093728357027776
2022,mature_factual,Environmental issues-Operating environment,11,drone,1.0788970568181273
2022,mature_factual,Environmental issues-Operating environment,12,set,1.0664536043511599
2022,mature_factual,Environmental issues-Operating environment,13,airshow,1.065890899042117
2022,mature_factual,Environmental issues-Operating environment,14,cessna pilot,1.0472113259919273
2022,mature_factual,Environmental issues-Operating environment,15,zone,1.0428929243864484
2022,mature_factual,Environmental issues-Physical environment,1,snow,2.185239318580086
2022,mature_factual,Environmental issues-Physical environment,2,collided,1.9190187669337757
2022,mature_factual,Environmental issues-Physical environment,3,deer,1.6401166110610756
2022,mature_factual,Environmental issues-Physical environment,4,impacted,1.614573882956493
2022,mature_factual,Environmental issues-Physical environment,5,tree,1.6006695929426085
2022,mature_factual,Environmental issues-Physical environment,6,soft,1.4968565701156047
2022,mature_factual,Environmental issues-Physical environment,7,trees,1.4655934988381338
2022,mature_factual,Environmental issues-Physical environment,8,terrain,1.4472056053235183
2022,mature_factual,Environmental issues-Physical environment,9,fence,1.333311889219472
2022,mature_factual,Environmental issues-Physical environment,10,bird,1.3054095883116044
2022,mature_factual,Environmental issues-Physical environment,11,struck,1.3031219300446806
2022,mature_factual,Environmental issues-Physical environment,12,avoid,1.2837713819191843
2022,mature_factual,Environmental issues-Physical environment,13,power line,1.2741349210189805
2022,mature_factual,Environmental issues-Physical environment,14,power lines,1.2592647380510409
2022,mature_factual,Environmental issues-Physical environment,15,pole,1.2561091132431368
2022,mature_factual,Not determined-Not determined,1,reason,3.207335129940869
2022,mature_factual,Not determined-Not determined,2,determined,2.7152097822772356
2022,mature_factual,Not determined-Not determined,3,power determined,2.5805340478101706
2022,mature_factual,Not determined-Not determined,4,evidence,1.8475233611249609
2022,mature_factual,Not determined-Not determined,5,reason loss,1.749454070694105
2022,mature_factual,Not determined-Not determined,6,determined based,1.5900463475051634
2022,mature_factual,Not determined-Not determined,7,engine,1.5675594639694705
2022,mature_factual,Not determined-Not determined,8,examination,1.4965598925653232
2022,mature_factual,Not determined-Not determined,9,available evidence,1.4389293189055417
2022,mature_factual,Not determined-Not determined,10,airframe,1.4366858288908055
2022,mature_factual,Not determined-Not determined,11,examined,1.311431748835736
2022,mature_factual,Not determined-Not determined,12,fuel,1.2976243571829664
2022,mature_factual,Not determined-Not determined,13,available,1.294556978698804
2022,mature_factual,Not determined-Not determined,14,test,1.2280107648567586
2022,mature_factual,Not determined-Not determined,15,based available,1.2213388078964156
2022,mature_factual,Personnel issues-Action/decision,1,added,1.6788250334558394
2022,mature_factual,Personnel issues-Action/decision,2,instructor,1.5198678475944742
2022,mature_factual,Personnel issues-Action/decision,3,said,1.388282604507892
2022,mature_factual,Personnel issues-Action/decision,4,flight instructor,1.2893657638989524
2022,mature_factual,Personnel issues-Action/decision,5,snow,1.276082344312371
2022,mature_factual,Personnel issues-Action/decision,6,decision,1.0716556742990382
2022,mature_factual,Personnel issues-Action/decision,7,takeoff,1.0536335570464272
2022,mature_factual,Personnel issues-Action/decision,8,high,1.0536033110574976
2022,mature_factual,Personnel issues-Action/decision,9,student,0.9726985150177229
2022,mature_factual,Personnel issues-Action/decision,10,airport,0.9442212369424011
2022,mature_factual,Personnel issues-Action/decision,11,snow covered,0.9127910605730581
2022,mature_factual,Personnel issues-Action/decision,12,decided,0.9008332813709506
2022,mature_factual,Personnel issues-Action/decision,13,taxi,0.8959039109577401
2022,mature_factual,Personnel issues-Action/decision,14,weight,0.8797017682262878
2022,mature_factual,Personnel issues-Action/decision,15,distance,0.8539864012972647
2022,mature_factual,Personnel issues-Experience/knowledge,1,uncertificated pilot,2.2479760362561145
2022,mature_factual,Personnel issues-Experience/knowledge,2,uncertificated,2.186738465216566
2022,mature_factual,Personnel issues-Experience/knowledge,3,lost control,2.02291119616611
2022,mature_factual,Personnel issues-Experience/knowledge,4,model,1.8642498544338126
2022,mature_factual,Personnel issues-Experience/knowledge,5,noncertificated pilot,1.6884114221167044
2022,mature_factual,Personnel issues-Experience/knowledge,6,noncertificated,1.6884114221167044
2022,mature_factual,Personnel issues-Experience/knowledge,7,certificate,1.6686141780027812
2022,mature_factual,Personnel issues-Experience/knowledge,8,control helicopter,1.5662285540323801
2022,mature_factual,Personnel issues-Experience/knowledge,9,pilot certificate,1.4407799283866354
2022,mature_factual,Personnel issues-Experience/knowledge,10,experience,1.397282243763454
2022,mature_factual,Personnel issues-Experience/knowledge,11,calm,1.3904292287528057
2022,mature_factual,Personnel issues-Experience/knowledge,12,crj,1.3850500995399537
2022,mature_factual,Personnel issues-Experience/knowledge,13,times,1.311747332340977
2022,mature_factual,Personnel issues-Experience/knowledge,14,airstrip,1.2996421882239422
2022,mature_factual,Personnel issues-Experience/knowledge,15,purchased,1.2702690618932237
2022,mature_factual,Personnel issues-Physical,1,blood,2.5906435283405904
2022,mature_factual,Personnel issues-Physical,2,medical,1.6214418264213664
2022,mature_factual,Personnel issues-Physical,3,ng,1.361581675581705
2022,mature_factual,Personnel issues-Physical,4,impaired,1.3475839722175948
2022,mature_factual,Personnel issues-Physical,5,oxygen,1.3134901096495784
2022,mature_factual,Personnel issues-Physical,6,symptoms,1.2649384699526076
2022,mature_factual,Personnel issues-Physical,7,brain,1.256215104793249
2022,mature_factual,Personnel issues-Physical,8,alcohol,1.236812555425874
2022,mature_factual,Personnel issues-Physical,9,day,1.2318929104368908
2022,mature_factual,Personnel issues-Physical,10,high,1.2132450054735013
2022,mature_factual,Personnel issues-Physical,11,faa,1.1818311052017818
2022,mature_factual,Personnel issues-Physical,12,bus,1.170703096382427
2022,mature_factual,Personnel issues-Physical,13,decision,1.1354900944366528
2022,mature_factual,Personnel issues-Physical,14,ng ml,1.1180963100589945
2022,mature_factual,Personnel issues-Physical,15,ferry pilot,1.1179486655035185
2022,mature_factual,Personnel issues-Psychological,1,distracted,1.7908567609377142
2022,mature_factual,Personnel issues-Psychological,2,attention,1.7166612913865182
2022,mature_factual,Personnel issues-Psychological,3,helicopter,1.6158996740216274
2022,mature_factual,Personnel issues-Psychological,4,disorientation,1.3596350649127642
2022,mature_factual,Personnel issues-Psychological,5,spatial,1.348885566005821
2022,mature_factual,Personnel issues-Psychological,6,spatial disorientation,1.3402439328799387
2022,mature_factual,Personnel issues-Psychological,7,collision,1.3060903570394147
2022,mature_factual,Personnel issues-Psychological,8,power lines,1.2728498339360668
2022,mature_factual,Personnel issues-Psychological,9,lines,1.2723423027775347
2022,mature_factual,Personnel issues-Psychological,10,airplanes,1.271739417086517
2022,mature_factual,Personnel issues-Psychological,11,receiving instruction,1.2150047237527428
2022,mature_factual,Personnel issues-Psychological,12,instructor,1.195940266841459
2022,mature_factual,Personnel issues-Psychological,13,receiving,1.1585160667177439
2022,mature_factual,Personnel issues-Psychological,14,visibility,1.1584003296308647
2022,mature_factual,Personnel issues-Psychological,15,pilot receiving,1.156431211523822
2022,mature_factual,Personnel issues-Task performance,1,wind,2.2149732267253603
2022,mature_factual,Personnel issues-Task performance,2,stall,1.5389689951472123
2022,mature_factual,Personnel issues-Task performance,3,airplane precluded,1.4257532747512656
2022,mature_factual,Personnel issues-Task performance,4,equipped airplane,1.1412619957252161
2022,mature_factual,Personnel issues-Task performance,5,left,1.1034338646057225
2022,mature_factual,Personnel issues-Task performance,6,bounced,1.088715235714349
2022,mature_factual,Personnel issues-Task performance,7,aerodynamic,1.0407314592824803
2022,mature_factual,Personnel issues-Task performance,8,aerodynamic stall,1.0396530928114422
2022,mature_factual,Personnel issues-Task performance,9,left runway,1.0363452768159438
2022,mature_factual,Personnel issues-Task performance,10,control,1.014182110316272
2022,mature_factual,Personnel issues-Task performance,11,tailwheel equipped,1.0091070284462138
2022,mature_factual,Personnel issues-Task performance,12,balloon,1.006397670098549
2022,mature_factual,Personnel issues-Task performance,13,crosswind,0.9929558065730723
2022,mature_factual,Personnel issues-Task performance,14,stalled,0.9805558026073076
2022,mature_factual,Personnel issues-Task performance,15,tanks,0.9535059895217793
