test_year,stage,n_samples,n_labels,micro_precision,micro_recall,micro_f1,macro_f1,samples_f1,jaccard_samples,mean_binary_entropy,method,runtime_seconds,source_doi,blend_alpha,svd_rank,hierarchy_beta,alignment_gamma
2024,event_aircraft_core,987,19,0.24696132596685083,0.781127129750983,0.37527547486619794,0.21268483634579813,0.3719965183058147,0.24370207356529547,0.741337027125016,DyLas-adapted,5.061,10.1016/j.inffus.2025.103081,,,,0.2
2024,event_aircraft_weather,987,19,0.2657026000584283,0.7946701616426387,0.39824849480021896,0.22954526328160305,0.3929050249271955,0.26069940416444976,0.6748180759352097,BR-TFIDF,1.488,,,,,
2024,event_aircraft_weather,987,19,0.27417910447761196,0.8025338575797292,0.4087217710535098,0.22786580264512404,0.40417908223647536,0.2713002184126804,0.6429368632312815,VCLDL-adapted,4.474,10.1109/TKDE.2023.3323401,0.5,,,
2024,event_aircraft_weather,987,19,0.27732919254658384,0.7802533857579729,0.40921067705349984,0.23242779790124904,0.4051268033209746,0.27228017114035347,0.6460146606451902,SIHTC-adapted,4.213,10.1109/TKDE.2025.3579810,0.75,6,,
2024,event_aircraft_weather,987,19,0.20844645550527904,0.9056356487549148,0.3388916135360471,0.1952464813803197,0.34160856583990107,0.21757340375667325,0.8843777565236137,MatchXML-adapted,2.061,10.1109/TKDE.2024.3374750,,,,
2024,event_aircraft_weather,987,19,0.21294736842105264,0.8837920489296636,0.34320128933751803,0.20011353689164676,0.3443849038762446,0.22085818320067896,0.8720124415531059,LSPCL-adapted,2.224,10.1016/j.knosys.2024.112887,,,,
2024,event_aircraft_weather,987,19,0.2723297938788257,0.7619047619047619,0.4012423789255723,0.22231208572751532,0.393914177120864,0.26352753685580427,0.7261662036814632,HALB-adapted,4.912,10.1016/j.knosys.2024.112153,,,0.9,
2024,event_aircraft_weather,987,19,0.2657026000584283,0.7946701616426387,0.39824849480021896,0.22954526328160305,0.3929050249271955,0.26069940416444976,0.6748180759352096,DyLas-adapted,6.275,10.1016/j.inffus.2025.103081,,,,0.0
2024,preliminary,987,19,0.40653531955790484,0.7391874180865007,0.5245698341342427,0.3170433025584341,0.5212957437434462,0.3877354014892009,0.5999619947384989,BR-TFIDF,12.604,,,,,
2024,preliminary,987,19,0.4142549629275293,0.7566622979467016,0.5353941267387944,0.3212030064884668,0.5302417946794846,0.40198017956376614,0.5729600726138365,VCLDL-adapted,15.391,10.1109/TKDE.2023.3323401,0.35,,,
2024,preliminary,987,19,0.4070363466915191,0.763215377894277,0.5309223522261055,0.326300673899178,0.5269765997953018,0.3949443413729128,0.5840525845853849,SIHTC-adapted,15.551,10.1109/TKDE.2025.3579810,0.75,6,,
2024,preliminary,987,19,0.34728122344944773,0.7142857142857143,0.467343147063027,0.2671870357452052,0.45839685001570507,0.3258647304257654,0.7422534563800869,MatchXML-adapted,20.426,10.1109/TKDE.2024.3374750,,,,
2024,preliminary,987,19,0.3383488418135023,0.746614242027086,0.4656675749318801,0.27440831507784114,0.45776821273706475,0.32255694802181484,0.7338772809781383,LSPCL-adapted,20.55,10.1016/j.knosys.2024.112887,,,,
2024,preliminary,987,19,0.40653531955790484,0.7391874180865007,0.5245698341342427,0.3170433025584341,0.5212957437434462,0.3877354014892009,0.5999619947384989,HALB-adapted,25.307,10.1016/j.knosys.2024.112153,,,1.0,
2024,preliminary,987,19,0.4221883726834222,0.7265181301878549,0.5340398201669878,0.32210845435037655,0.5269683766644253,0.39673261557760037,0.6518240387359475,DyLas-adapted,35.793,10.1016/j.inffus.2025.103081,,,,0.2
2024,mature_factual,987,19,0.5684580934101088,0.7763215377894277,0.6563250230840258,0.4353860106114718,0.6531557826390654,0.5381490765229366,0.5365027694171512,BR-TFIDF,15.709,,,,,
2024,mature_factual,987,19,0.58,0.7728265618173875,0.6626709121558344,0.42747775304479346,0.6557056355912068,0.5447297186658889,0.5443960066090384,VCLDL-adapted,18.479,10.1109/TKDE.2023.3323401,0.8,,,
2024,mature_factual,987,19,0.5723310170562224,0.7916120576671035,0.6643446379468377,0.4220076290861834,0.6595072888385958,0.5470513500908637,0.5342072350535777,SIHTC-adapted,18.7,10.1109/TKDE.2025.3579810,0.75,6,,
2024,mature_factual,987,19,0.34674209092813746,0.7230231542158148,0.46870574907958085,0.2888819593957654,0.449178616203841,0.3208251200341877,0.8027318754869941,MatchXML-adapted,28.539,10.1109/TKDE.2024.3374750,,,,
2024,mature_factual,987,19,0.36119216340141724,0.7570991699432067,0.4890644842669677,0.31855545368162885,0.4579823700153194,0.3283180426529256,0.7862661466667221,LSPCL-adapted,27.968,10.1016/j.knosys.2024.112887,,,,
2024,mature_factual,987,19,0.5684580934101088,0.7763215377894277,0.6563250230840258,0.4353860106114718,0.6531557826390654,0.5381490765229366,0.5365027694171512,HALB-adapted,31.65,10.1016/j.knosys.2024.112153,,,1.0,
2024,mature_factual,987,19,0.5684580934101088,0.7763215377894277,0.6563250230840258,0.4353860106114718,0.6531557826390654,0.5381490765229366,0.5365027694171512,DyLas-adapted,46.979,10.1016/j.inffus.2025.103081,,,,0.0
2025,event_aircraft_core,654,19,0.28526315789473683,0.8484658735128365,0.4269733732472034,0.22097648417720794,0.423382587363441,0.28519475555026014,0.6592437986843424,BR-TFIDF,0.992,,,,,
2025,event_aircraft_core,654,19,0.32061254253767624,0.8259236067626801,0.46191560147084576,0.23612300701161557,0.4593190194107626,0.3205783003948141,0.6177881472349803,VCLDL-adapted,3.676,10.1109/TKDE.2023.3323401,0.35,,,
2025,event_aircraft_core,654,19,0.3123537669630323,0.8359423919849718,0.45477772100153296,0.23606166724937638,0.45151567766246664,0.3131635566268594,0.56566828452735,SIHTC-adapted,3.73,10.1109/TKDE.2025.3579810,0.45,6,,
2025,event_aircraft_core,654,19,0.23728539034661483,0.9173450219160927,0.3770428516278471,0.20437303283172933,0.384800558623946,0.25124857052847227,0.8636627661590566,MatchXML-adapted,1.587,10.1109/TKDE.2024.3374750,,,,
2025,event_aircraft_core,654,19,0.2504338771259979,0.9035691922354414,0.3921728495719527,0.207859057131621,0.39190518070499325,0.2573185482892714,0.8434892454654201,LSPCL-adapted,1.573,10.1016/j.knosys.2024.112887,,,,
2025,event_aircraft_core,654,19,0.2990862491642523,0.8403256105197244,0.44115713346482577,0.22114536020287093,0.4352787565415736,0.29656448716081746,0.7135471482858735,HALB-adapted,3.87,10.1016/j.knosys.2024.112153,,,0.9,
2025,event_aircraft_core,654,19,0.30918768803517704,0.8365685660613651,0.4515038864481244,0.2218932602731484,0.4458776527583867,0.30642624874276253,0.7031462050437328,DyLas-adapted,5.263,10.1016/j.inffus.2025.103081,,,,0.1
2025,event_aircraft_weather,654,19,0.2956638957537632,0.8240450845335003,0.4351851851851852,0.22827222952954074,0.4297813141487695,0.28992166090789945,0.664219872022001,BR-TFIDF,1.568,,,,,
2025,event_aircraft_weather,654,19,0.3106188297616181,0.8077645585472761,0.44869565217391305,0.22743179821992032,0.4430769330817616,0.30445890755523786,0.6480151263673611,VCLDL-adapted,4.305,10.1109/TKDE.2023.3323401,0.65,,,
2025,event_aircraft_weather,654,19,0.3122203908641394,0.8303068252974327,0.4537987679671458,0.2228945992447311,0.45036216232249693,0.31137297123535657,0.5648433174615476,SIHTC-adapted,4.311,10.1109/TKDE.2025.3579810,0.45,6,,
2025,event_aircraft_weather,654,19,0.23023070803500398,0.9060738885410144,0.3671656939862979,0.18539808446970102,0.3710306458673261,0.24006541581082863,0.88659591343708,MatchXML-adapted,2.268,10.1109/TKDE.2024.3374750,,,,
2025,event_aircraft_weather,654,19,0.24112303881090008,0.9142141515341264,0.3815995818086775,0.19282279866616422,0.3876349695945231,0.25473491762280215,0.8737853609287175,LSPCL-adapted,2.269,10.1016/j.knosys.2024.112887,,,,
2025,event_aircraft_weather,654,19,0.2956638957537632,0.8240450845335003,0.4351851851851852,0.22827222952954074,0.4297813141487695,0.28992166090789945,0.664219872022001,HALB-adapted,4.862,10.1016/j.knosys.2024.112153,,,1.0,
2025,event_aircraft_weather,654,19,0.2888375026277065,0.8603631809643081,0.43248347497639283,0.23223874592967578,0.42774877245543586,0.28760741467163486,0.7448115169514969,DyLas-adapted,6.518,10.1016/j.inffus.2025.103081,,,,0.2
2025,preliminary,654,19,0.3957792207792208,0.7633061991233563,0.5212743211460338,0.2670288930950426,0.5081892029139735,0.3700176182974348,0.5838578777472626,BR-TFIDF,13.702,,,,,
2025,preliminary,654,19,0.4060746120831958,0.7701941139636819,0.5317769130998703,0.21638643076083355,0.5194643956111846,0.38427564195912817,0.5650770250033539,VCLDL-adapted,16.396,10.1109/TKDE.2023.3323401,0.5,,,
2025,preliminary,654,19,0.4069453809844909,0.7557921102066374,0.5290379136532982,0.25133370854111137,0.5154109736678544,0.37879411193631374,0.5637959214403038,SIHTC-adapted,16.424,10.1109/TKDE.2025.3579810,0.75,6,,
2025,preliminary,654,19,0.34832084374132666,0.7858484658735129,0.4826923076923077,0.20651659754453086,0.4605173788255278,0.3237158738305527,0.6819951982694267,MatchXML-adapted,23.687,10.1109/TKDE.2024.3374750,,,,
2025,preliminary,654,19,0.3520477352861405,0.812773951158422,0.4912944738834216,0.21615603080343276,0.4767742924671945,0.3401219312208249,0.6749804168539416,LSPCL-adapted,23.794,10.1016/j.knosys.2024.112887,,,,
2025,preliminary,654,19,0.3957792207792208,0.7633061991233563,0.5212743211460338,0.2670288930950426,0.5081892029139735,0.3700176182974348,0.5838578777472626,HALB-adapted,29.087,10.1016/j.knosys.2024.112153,,,1.0,
2025,preliminary,654,19,0.4261510128913444,0.7244834063869756,0.5366419294990723,0.27170646958832173,0.5227152477152477,0.390836775355124,0.6211886076874688,DyLas-adapted,40.058,10.1016/j.inffus.2025.103081,,,,0.2
2025,mature_factual,654,19,0.6306093528578177,0.8359423919849718,0.7189014539579968,0.4701864584492384,0.7018476002420957,0.5926472015921558,0.5008282401102071,BR-TFIDF,18.115,,,,,
2025,mature_factual,654,19,0.650049850448654,0.8165309956167814,0.7238412434082709,0.4424563374080957,0.7030679480220764,0.597015314790544,0.5058650001673034,VCLDL-adapted,20.83,10.1109/TKDE.2023.3323401,0.9,,,
2025,mature_factual,654,19,0.6373155640171347,0.8384470882905448,0.7241752298539751,0.4403410824196194,0.7095599354773666,0.6013973836221542,0.5018157879587324,SIHTC-adapted,20.806,10.1109/TKDE.2025.3579810,0.95,6,,
2025,mature_factual,654,19,0.4279210925644917,0.7063243581715717,0.5329553508150248,0.2658481933577249,0.4832128880294017,0.356056859132952,0.7688546880578333,MatchXML-adapted,32.523,10.1109/TKDE.2024.3374750,,,,
2025,mature_factual,654,19,0.47056499407348873,0.7457733249843457,0.5770348837209303,0.26604344947158076,0.5201139494312726,0.394303674578904,0.7526800576816037,LSPCL-adapted,32.685,10.1016/j.knosys.2024.112887,,,,
2025,mature_factual,654,19,0.6306093528578177,0.8359423919849718,0.7189014539579968,0.4701864584492384,0.7018476002420957,0.5926472015921558,0.5008282401102071,HALB-adapted,36.117,10.1016/j.knosys.2024.112153,,,1.0,
2025,mature_factual,654,19,0.6472906403940887,0.8227927363807138,0.7245657568238213,0.4702778002049241,0.7064349089578447,0.599488495704092,0.5448308889303203,DyLas-adapted,53.343,10.1016/j.inffus.2025.103081,,,,0.1
